"Class","REGION_CENTROID_COL","REGION_CENTROID_ROW","SHORT_LINE_DENSITY_5","VEDGE_MEAN","VEDGE_SD","HEDGE_MEAN","HEDGE_SD","INTENSITY_MEAN","RAWRED_MEAN","RAWBLUE_MEAN","RAWGREEN_MEAN","EXRED_MEAN","EXBLUE_MEAN","EXGREEN_MEAN","VALUE_MEAN","SATURATION_MEAN","HUE_MEAN"
"86","FOLIAGE",-0.899379219732218,-0.236622243980533,-0.286498677816793,-0.328110850614895,-0.125705467395226,0.0477465010283654,-0.102275359982182,-0.847908754060737,-0.886966259377384,-0.811941915508842,-0.844487620284247,0.329966999100652,-0.443233257384989,0.409095891638826,-0.842922666586439,1.94099221701251,-0.604967749242456
"87","FOLIAGE",-0.885884675852269,-0.0474227342557038,-0.286498677816793,0.0764782121483812,-0.0858348111646977,-0.241709864386599,-0.100303273992408,-0.465828606972697,-0.630608179751187,-0.248833219470088,-0.559641186935003,-1.1406722432492,1.13799019228887,-0.742027191882767,-0.272399688434493,1.13505664233817,-0.571284077348498
"88","FOLIAGE",0.207173378423598,0.0385770428919457,-0.286498677816793,-0.398474198780571,-0.126386666115223,0.0130117588530574,-0.0807125650033844,-0.857484687876835,-0.883839938656729,-0.827161084942354,-0.859479539817346,0.454923236146345,-0.490610800906669,0.358608003935856,-0.858342222226917,1.89135694749057,-0.573195062132255
"89","FOLIAGE",0.0317443079842609,0.348176240623484,-0.286498677816793,-0.134611740524522,-0.12868573415362,-0.357492323021,-0.113265906205323,-0.850781534205566,-0.902597848912229,-0.78911318304587,-0.865476303852623,0.214622687126575,-0.265567709027203,0.227339590421399,-0.819793355098569,2.16486438299826,-0.588054315493092
"90","FOLIAGE",-1.37168825553043,0.107376864610065,-0.286498677816793,-0.45124665370213,-0.129707538556044,-0.461696584976375,-0.117943547463994,-0.945583369477607,-0.927608394981667,-0.969206528588445,-0.925443979286473,0.935524282280971,-0.940696867406326,0.621144876403839,-1.00225793532453,1.55959364031665,-0.483516265596913
"91","CEMENT",0.895395116300995,-0.0646226896852337,-0.286498677816793,-0.257747670265723,-0.101748983120353,-0.345913757458865,-0.111573797046298,0.0713818230664212,0.0915712820818123,0.0961342679384524,0.0220452294224012,0.128114496400113,0.231895805054729,-0.529978225293382,0.0771098816829769,-0.666479411077681,-0.426830941988161
"92","CEMENT",1.27324234493957,-0.7354209514369,-0.286498677816793,-0.204975395826063,-0.123917304029535,-0.403805313977467,-0.109919317511799,0.0675514753950289,0.0946977378594148,0.0961342679384524,0.00705338005148024,0.19539866396696,0.255584576815568,-0.641051580057481,0.0771098816829769,-0.617007074125419,-0.399029704496847
"93","CEMENT",0.153195202903802,-1.33741939147045,-0.286498677816793,-0.222565953437172,-0.0959888043861912,-0.114349073607625,-0.10383059013058,0.413242996416752,0.426087362842274,0.45124798549016,0.351867426768033,-0.217918266505735,0.604993493915847,-0.802612558977939,0.436899274291231,-0.720804622477001,-0.452420887925841
"94","CEMENT",-0.791422868692626,0.640575482925493,-0.286498677816793,0.340340850886331,-0.0385112332301368,0.0361683022652546,-0.115091328814673,-0.368153978628304,-0.414892241356645,-0.284344568396526,-0.418717106623657,-0.131410075779273,0.285195474892031,-0.348221942251583,-0.308378604566007,0.0122449322551915,-0.511944152192484
"95","CEMENT",0.881900572421046,-0.305422065698652,-0.286498677816793,-0.0114758107833207,-0.0787023090070966,-0.0911926552405492,-0.102275332258603,0.223639300017624,0.232255601963846,0.281300673763654,0.144979025723554,-0.102573954531658,0.587227061669309,-0.893490700498838,0.264714317643979,-0.559699677639368,-0.420470825516584
"96","CEMENT",-1.18276464121115,-0.76982086229596,-0.286498677816793,-0.292929007132378,-0.127408483737271,-0.0101445553097497,-0.089991804002427,0.173844444173911,0.229129315007427,0.179839696398458,0.111996730429723,0.368415045419884,0.184518314832718,-0.701636856274511,0.161917434236206,-0.722787965808966,-0.349925026668035
"97","CEMENT",0.989856923460638,0.0729769537510055,-0.286498677816793,0.164432330070557,-0.0306773989800863,1.24030635056902,0.491861197214232,0.0943640642250577,0.141592436121789,0.0961342679384524,0.0460323287402307,0.358803033840076,0.0897634409880379,-0.529978225293382,0.0771098816829769,-0.766411357820713,-0.364209637926616
"98","CEMENT",0.895395116300995,-0.374221887416772,-0.286498677816793,-0.257747258640336,-0.11357762681931,-0.311179265373801,-0.107321410743967,0.205445025767036,0.169729300098195,0.299056359641239,0.126988687742456,-0.496666775336546,0.824114299580681,-0.88339313931631,0.282703787274391,-0.44206997230412,-0.483456948116209
"99","CEMENT",1.59711139805834,-0.0474227342557038,-0.286498677816793,0.797702251416249,-0.0312622351474068,-0.218553466860378,-0.100672919659106,0.278222200334527,0.332297910043799,0.281300673763654,0.21993854243269,0.272294843113614,0.249662450499946,-0.71173441745704,0.264714317643979,-0.782590641168531,-0.365740413690812
"100","CEMENT",1.42168232761901,-0.0990226005442935,-0.286498677816793,0.428295032135489,-0.110138353333106,-0.241710031113428,-0.110665477721279,0.0503147428159572,0.0165397479798957,0.131645731008553,-0.0139352846270777,-0.352486601639427,0.61091562023147,-0.671344263605066,0.113088913461048,-0.387995670023978,-0.491108646618982
"101","CEMENT",0.355613361103036,-0.580621352571131,-0.286498677816793,2.04665102988066,-0.0262602053002653,-0.392227108962101,-0.115501505532463,-0.139288953583171,-0.158534094201974,-0.0687398602302729,-0.202833482617723,-0.0641259082124263,0.379950561935391,-0.580466122084167,-0.089935094330949,-0.316529503614237,-0.452829120447096
"102","CEMENT",0.692976958101761,-0.391421842846302,-0.286498677816793,0.00611477849127867,-0.113699217472589,-0.241709739341477,-0.112809556072031,0.472613837786657,0.488613720981653,0.522270683343037,0.393844864066961,-0.23714228966535,0.735281711950632,-1.00456414614108,0.508857106554259,-0.680101392084587,-0.426952911553889
"103","CEMENT",-0.0897065869352798,0.0557769983214756,-0.286498677816793,-0.398474157618032,-0.122299446436367,-0.160661972864336,-0.0977117980681095,-0.427524845853256,-0.474292284402741,-0.350294242492749,-0.469689631956775,-0.0833499313720422,0.190440601047351,-0.237148678365627,-0.375196618100889,0.0609139993222293,-0.524820149633616
"104","CEMENT",-1.1152919218114,-1.13101992631609,-0.286498677816793,-0.169792855746738,-0.109065388870712,-0.334336069296668,-0.115753420556526,0.739782701516373,0.744971811862596,0.808897975218505,0.645709002122374,-0.554339104339965,1.09061264876719,-1.27719857070378,0.799258333405788,-0.688214501503076,-0.442672236321429
"105","CEMENT",1.24625325717967,0.434176017771134,-0.286498677816793,0.0412965586468126,-0.0728269172261034,-0.322757610022887,-0.114292701834574,-0.207278135387565,-0.324228962967132,-0.0560571981093416,-0.271796372917393,-0.909983878825621,0.889258381948238,-0.560270908840968,-0.0770854434286823,0.266307570850666,-0.575587448351302
"106","CEMENT",-1.49313915044997,0.399776106912074,3.47379646852862,-0.328110818951403,-0.120596435612078,-0.311179286214654,-0.111896841430258,-0.685117724056778,-0.702513483170413,-0.647067741682652,-0.70656194762672,0.397251106111765,-0.295178660403336,0.0859735793731573,-0.67587764431389,0.284313995166809,-0.492824685303993
"107","CEMENT",-1.38518279941038,-0.615021263430191,-0.286498677816793,-0.0114756208023728,-0.102549499178108,-0.29960106661069,-0.113099531052175,0.696690999343929,0.641803413784273,0.829190344189911,0.585741388755066,-1.07338824869874,1.49924362851875,-1.42866198844171,0.81981788587011,-0.499400858528888,-0.490363619061342
"108","CEMENT",0.0722279396241079,-1.56101881205434,-0.286498677816793,-0.257747480284775,-0.107423546971133,-0.36907043216844,-0.110911956562215,0.578906780710493,0.598034833657133,0.613585613194925,0.513780144772484,-0.294814445652389,0.717514959906075,-0.913686004620179,0.60137435250574,-0.766405859286369,-0.450187408428074
"109","CEMENT",0.504053343782475,0.623375527495963,-0.286498677816793,0.0764782121483812,-0.109417231808335,-0.079614248068902,-0.104557567060895,-0.283885709336542,-0.217934193521798,-0.33000203332247,-0.289786656927585,0.839404071323882,-0.555754829974556,0.0657784751837283,-0.354637227541748,-0.969434093304905,-0.296367369531033
"110","CEMENT",0.342118817223087,0.606175572066433,-0.286498677816793,0.0764783071388551,-0.0939442941179366,-0.253288021468003,-0.115205420891583,-0.740658166045197,-0.73065034714682,-0.725700055071073,-0.760532880613657,0.69522374191202,-0.502455160137254,0.126363887717971,-0.755545285621727,0.351273782769704,-0.386718794234053
"111","CEMENT",0.517547887662424,-0.941820416591259,-0.286498677816793,-0.0290665583753767,-0.0806608434387559,-0.218553216770134,-0.109615065915258,0.509002489708021,0.535508531791483,0.552708917197891,0.426827024433528,-0.169858122098504,0.723437192821038,-1.05505195205372,0.539696111440381,-0.695795308808805,-0.41292051181056
"112","CEMENT",0.841416940781199,-0.7354209514369,-0.286498677816793,-0.187384426589568,-0.115146786996037,-0.264866282753675,-0.112201103602831,0.0886185556454929,0.135339862208952,0.0834517199611835,0.049030682423143,0.358803033840076,0.0364637711507353,-0.439100083772483,0.0642603464272677,-0.785193075479338,-0.386237392798763
"113","CEMENT",0.207173378423598,-0.85582063944361,-0.286498677816793,-0.0642486868293151,-0.112464964400704,-0.380648895610392,-0.109196821533293,0.238003200741772,0.357308430790059,0.162083964863407,0.210943400427594,0.906688230239909,-0.336633917710383,-0.378514625799169,0.14392791834717,-1.0868386226617,-0.218795944140913
"114","CEMENT",1.5026495908987,-0.0990226005442935,-0.286498677816793,-0.363292250808533,-0.122214672550979,-0.276444502357639,-0.111875000692025,0.227469725254158,0.185360931838336,0.329494661982291,0.144979025723554,-0.57356304099139,0.901102901077833,-0.933881036107094,0.313542861548448,-0.40800593620812,-0.486777123860471
"115","CEMENT",-0.170673850214974,-0.563421397141601,-0.286498677816793,1.73001643333797,0.0281871429428383,-0.276444648243615,-0.110468836326192,0.726376471738976,0.69495079850694,0.816507704897712,0.642710648439462,-0.881147671069816,1.22682315301661,-1.16612512506154,0.806968258097155,-0.637323146795628,-0.492761969091962
"116","CEMENT",0.976362379580689,-0.0302227788261739,-0.286498677816793,6.25085879746731,0.267686365776916,-0.345914078408011,-0.110213095037505,0.102024837132984,0.125960804381648,0.124036069815543,0.0520290361060555,0.137726507979921,0.237817984670021,-0.550173438536581,0.105379058157616,-0.627503600234731,-0.420120884443934
"117","CEMENT",0.220667922303547,-1.81901814349728,3.47379646852862,0.569021519487798,-0.0292033373300717,0.499298336875052,-0.0956912461282083,0.193953931042765,0.207245193765042,0.228033661788363,0.138982183430465,-0.0352898734730026,0.397716994181929,-0.641051580057481,0.210745955011364,-0.682013034528708,-0.442252332685052
"118","CEMENT",-0.61599379825329,-1.62981863377246,-0.286498677816793,0.744929438697237,-0.0450072622194031,-0.369070571802159,-0.112743541096383,0.654556735422813,0.576150628004156,0.801288587970285,0.549760820734681,-1.25601664173147,1.5643875509873,-1.34788140810334,0.791548755654093,-0.434051833570818,-0.515651719180997
"119","CEMENT",0.598515150942118,-0.357021931987242,-0.286498677816793,-0.292929197113326,-0.123321263368696,-0.357492227153073,-0.116460401290732,0.546348554025663,0.576150628004156,0.585683879804031,0.46580608106409,-0.169858122098504,0.723437192821038,-1.05505195205372,0.573105245419035,-0.719077466857186,-0.413739093044274
"120","CEMENT",1.12480236226013,-0.993420282879849,-0.286498677816793,-0.16979386897846,-0.103061326235713,4.96850373356264,0.142715854239377,0.507087277089754,0.554266478624906,0.466466988273925,0.504785029752841,0.0223822825140357,0.131218644995416,-0.247246239548155,0.452318661087735,-0.994574184113935,-0.40426580280434
"121","WINDOW",0.868406028541097,0.365376196053014,-0.286498677816793,-0.609564110290935,-0.131495700657249,-0.54274434520126,-0.119502761182658,-0.958989689747668,-0.927608394981667,-1.00471789121212,-0.925443979286473,1.07009258281139,-1.10651806719346,0.762510878364267,-1.03823686533363,-1.86171671583099,0.859556673454413
"122","WINDOW",0.868406028541097,0.313776329764424,-0.286498677816793,-0.609564110290935,-0.131495700657249,-0.54274434520126,-0.119502761182658,-0.958989689747668,-0.927608394981667,-1.00471789121212,-0.925443979286473,1.07009258281139,-1.10651806719346,0.762510878364267,-1.03823686533363,-1.86171671583099,0.859556673454413
"123","WINDOW",1.15179145002003,0.520175794918783,-0.286498677816793,-0.609564110290935,-0.131495700657249,-0.54274434520126,-0.119502761182658,-0.958989689747668,-0.927608394981667,-1.00471789121212,-0.925443979286473,1.07009258281139,-1.10651806719346,0.762510878364267,-1.03823686533363,-1.86171671583099,0.859556673454413
"124","WINDOW",-0.912873763612167,-0.580621352571131,-0.286498677816793,-0.0642484335213845,-0.101454316551074,0.742441594624769,-0.0712080154508283,-0.519453888052943,-0.56182916328838,-0.44414569563733,-0.562639540617915,0.0319942940938435,0.101607746918953,-0.206855994818041,-0.470283784981099,0.238672904980518,-0.506185931800785
"125","WINDOW",1.59711139805834,-0.494621575423481,-0.286498677816793,-0.398474189281523,-0.12434305363187,-0.496431339656195,-0.119198524361758,-0.928346670510096,-0.921355758604992,-0.931158640389201,-0.922445595649707,0.820180039513447,-0.780797868554352,0.469681304173069,-0.963709082073766,2.43935913533274,-0.468668555097186
"126","WINDOW",1.40818778373906,-0.322622021128182,-0.286498677816793,-0.451246701197367,-0.118903207769387,0.0477465010283654,-0.0985433031593314,-0.447634281012016,-0.468039597942448,-0.408634346710891,-0.469689631956775,0.176174640807344,-0.0938243402847101,-0.0250997117762419,-0.434304868849585,-0.209814784846006,-0.519582832913005
"127","WINDOW",1.36770415209921,0.141776775469125,-0.286498677816793,-0.609564110290935,-0.131495700657249,-0.54274434520126,-0.119502761182658,-0.958989689747668,-0.927608394981667,-1.00471789121212,-0.925443979286473,1.07009258281139,-1.10651806719346,0.762510878364267,-1.03823686533363,-1.86171671583099,0.859556673454413
"128","WINDOW",0.96286783570074,-0.477421619993952,-0.286498677816793,-0.0642484968483672,-0.105658428283967,-0.264866261912821,-0.106514664862411,-0.76172525663768,-0.736902985774444,-0.758674880704818,-0.781521558784941,0.849016091554509,-0.603132266896897,0.1364614489005,-0.788954280824513,0.392972027936981,-0.262190368578638
"129","WINDOW",-1.10179737793145,0.502975839489253,-0.286498677816793,0.00611490514524394,-0.0922412754768263,-0.288022805325018,-0.110984127815285,-0.919728319733589,-0.89947153100526,-0.938768221681647,-0.907453676386463,0.935524282280971,-0.887397208228958,0.53026673488294,-0.971418856424608,0.991702505952098,-0.380171555158483
"130","WINDOW",-0.953357395252014,0.176176686328185,-0.286498677816793,-0.1170208662785,-0.108334749216636,-0.438540064489117,-0.115966009786425,-0.820138509796985,-0.824439892796947,-0.799259299045376,-0.832494086816605,0.627939617599269,-0.526143878598424,0.23743717886737,-0.830073061942796,0.911618200741454,-0.45376460521305
"131","WINDOW",0.43658062438273,-0.649421174289251,-0.286498677816793,-0.222565858446698,-0.102958194775717,-0.496431314647171,-0.117735304572526,-0.469658980499137,-0.51806072384556,-0.390878615175841,-0.51166704227025,-0.0641259082124263,0.16675188258618,-0.216953556000569,-0.416315352960549,0.157452690550983,-0.526171818669589
"132","WINDOW",-0.386586552294157,-0.494621575423481,-0.286498677816793,-0.380883220045028,-0.12493910348897,-0.450118284093081,-0.115091322037798,-0.436143212142792,-0.477418571359159,-0.34775767354259,-0.49667511194297,-0.0256778618931947,0.261506756430861,-0.418904961407426,-0.372626650913538,0.124555135524825,-0.477422789216976
"133","WINDOW",0.369107904982985,0.554575705777843,-0.286498677816793,-0.45124665370213,-0.117445860322284,1.70343659358735,1.23389449525705,-0.770343612585197,-0.777545115751354,-0.753601834119432,-0.775524802845301,0.560655450032423,-0.514299519367839,0.28792502113127,-0.783814438967055,0.337697021709242,-0.497093107088436
"134","WINDOW",1.12480236226013,-1.52661890119528,-0.286498677816793,-0.0642483701944019,-0.0916993191717461,-0.450118317438447,-0.114349786326659,-0.585527883094118,-0.624355521427758,-0.525314509489712,-0.613612092936486,0.118502484820305,-0.058291262592955,-0.0250997117762419,-0.552521324088353,0.249535721453679,-0.527114549787241
"135","WINDOW",1.31372597657941,-1.04502014916844,-0.286498677816793,-0.521609954372569,-0.125726790074028,-0.403805313977467,-0.11377554875849,-0.793325871842366,-0.811934623982758,-0.743455718119926,-0.826497317384238,0.474147259305961,-0.301100840018628,0.0152906238320142,-0.773534732122829,1.13304052774151,-0.444884297399137
"136","WINDOW",-0.0222338675355349,0.502975839489253,-0.286498677816793,-0.609564110290935,-0.131495700657249,-0.54274434520126,-0.119502761182658,-0.958989689747668,-0.927608394981667,-1.00471789121212,-0.925443979286473,1.07009258281139,-1.10651806719346,0.762510878364267,-1.03823686533363,-1.86171671583099,0.859556673454413
"137","WINDOW",-1.41217188717028,0.193376641757715,-0.286498677816793,-0.398474157618032,-0.129452084840252,-0.415383562758627,-0.117030837340138,-0.882382144239243,-0.896345210284605,-0.857599387283406,-0.889463373486454,0.589491545327581,-0.549832597059594,0.318217731942298,-0.889181296500973,1.78593530804691,-0.508333288729271
"138","WINDOW",1.32722052045936,-1.04502014916844,-0.286498677816793,-0.504019118122738,-0.124641212251052,-0.45011833411113,-0.1143497850945,-0.792368268118738,-0.811934623982758,-0.743455718119926,-0.823498936715872,0.464535247726153,-0.307023019633921,0.0354857461970716,-0.773534732122829,1.08712701816969,-0.454224395847263
"139","WINDOW",0.800933309141352,0.382576151482544,-0.286498677816793,-0.380883324534549,-0.117434253262474,-0.49643133757211,-0.116708167943254,-0.944625773510492,-0.918229440135286,-0.976816107598018,-0.922445595649707,1.01242045277681,-0.999918727518855,0.641340016944525,-1.00996770736244,0.459886771546531,-0.372286947369315
"140","WINDOW",1.35420960821926,-1.11381997088656,-0.286498677816793,-0.504019086459246,-0.121801990374574,-0.450118317438447,-0.115967848578474,-0.743530972045074,-0.771292491192161,-0.682579113437822,-0.781521558784941,0.349191022260268,-0.182657087813768,-0.0553923953238279,-0.711856583574716,0.875331569087119,-0.466951297999057
"141","WINDOW",-0.899379219732218,-0.167822422262413,-0.286498677816793,0.48106733823864,-0.1033728058677,-0.392227052691796,-0.115501511282539,-0.41986407294533,-0.452407994339171,-0.355367266249403,-0.460694489951679,0.0416063056736514,0.107530033133585,-0.227051117183098,-0.380336436829035,-0.0370514076097927,-0.503586351224814
"142","WINDOW",0.477064256022577,-1.40621921318857,-0.286498677816793,-0.345701693197425,-0.112881003212082,-0.496431331319854,-0.117735305188606,-0.940795397398548,-0.911976802633136,-0.976816107598018,-0.916448828106322,1.03164449756347,-1.02360746729989,0.661535157485211,-1.00996770736244,0.500616394903796,-0.323663863356812
"143","WINDOW",0.477064256022577,-0.219422288551003,-0.286498677816793,-0.345701788187899,-0.115604229669893,-0.450118484165276,-0.116708168970053,-0.141204114491344,-0.161660465568984,-0.10678768679194,-0.160856126275154,-0.0737379197922343,0.125296465380123,-0.136172975662199,-0.128483885132569,-0.509323161699603,-0.543055882250129
"144","WINDOW",0.82792239690125,-1.90501792064493,-0.286498677816793,-0.468837518449104,-0.125238439229458,-0.0564577671792658,-0.099311946575319,-0.79715625312532,-0.818187259796695,-0.745992264241352,-0.829495700751149,0.454923236146345,-0.295178660403336,0.025388185014543,-0.776104676180869,1.16160444591577,-0.460163005507308
"145","WINDOW",0.234162466183496,-0.202222333121473,-0.286498677816793,-0.257747480284775,-0.121025301597087,-0.426961869894177,-0.115967851658871,-0.215896501677101,-0.236692084081493,-0.185420023009093,-0.229818935618465,-0.0160657638051961,0.0364637711507353,-0.0452948341412993,-0.208151549569717,-0.473958260354397,-0.552947857713322
"146","WINDOW",1.71856229297788,0.244976508046305,-0.286498677816793,-0.328110869612989,-0.118981176882041,-0.415383575263139,-0.112188610228645,-0.939837804016938,-0.918229440135286,-0.964133477437312,-0.922445595649707,0.964360351623671,-0.940696867406326,0.590852174680625,-0.997118088841207,1.43740389047936,-0.427861142342223
"147","WINDOW",1.09781327450023,-1.06222010459797,-0.286498677816793,-0.433655842783092,-0.122214680137894,-0.438540097834483,-0.114784945993665,-0.776089165118342,-0.796303020379481,-0.725700055071073,-0.808507011785683,0.44531119861408,-0.283334247873081,0.0152906238320142,-0.755545285621727,0.979446932723776,-0.454224395847263
"148","WINDOW",1.54313322253855,-0.511821530853011,-0.286498677816793,0.4810671165942,0.178793038624289,-0.32275756834118,-0.110641870272302,-0.586485476475728,-0.649366070310882,-0.482193545027729,-0.64359589962014,-0.102573954531658,0.249662450499946,-0.317929258703998,-0.50883259891203,0.676417074535003,-0.51115385096849
"149","WINDOW",1.11130781838018,-0.133422511403353,-0.286498677816793,-0.275338386194287,-0.123917304029535,-0.508009584269184,-0.119160494675718,-0.927389077128487,-0.915103121946948,-0.938768221681647,-0.916448828106322,0.868240140666582,-0.840019718006948,0.520169164612597,-0.971418856424608,2.24385562356962,-0.465009917014378
"150","WINDOW",-0.467553815573851,0.193376641757715,-0.286498677816793,-0.486428316702746,-0.131069947652298,-0.345914078408011,-0.117943542946078,-0.904406810114803,-0.89947153100526,-0.898183798775343,-0.907453676386463,0.78173194994012,-0.697887273990752,0.368705583294012,-0.930300070680462,2.01576819317932,-0.431411982927665
"151","PATH",-0.521531991093647,1.2769738338181,3.47379646852862,-0.0994298020515313,-0.0981203871450698,-0.276444377312517,-0.108168287019558,0.675623789818229,0.654308561609947,0.770850239971768,0.576746273735423,-0.746579422444314,1.22090092010165,-1.29739360219069,0.760709635121414,-0.606587747438295,-0.466602639466531
"152","PATH",-1.62808458924946,1.13937419038186,-0.286498677816793,0.0412968436182344,-0.042172765611321,1.90026657694499,1.05717156757867,-0.275267317191959,-0.267955235014318,-0.251369719934049,-0.307776913952325,0.291518866273229,-0.058291262592955,-0.206855994818041,-0.274969586233911,-0.667555716184284,-0.487752816259292
"153","PATH",0.126206115143904,1.1049742795228,-0.286498677816793,-0.0114760007642686,-0.0966567333625348,-0.102770708117685,-0.101177390224587,0.57603402642071,0.554266478624906,0.687144925655425,0.459809238771,-0.669683156789469,1.2505116582791,-1.42866198844171,0.675902198214742,-0.509263029728019,-0.444453171536681
"154","PATH",1.71856229297788,1.34577365553622,-0.286498677816793,0.850474525855908,-0.00515943225622033,0.615080803845794,-0.0599969327771612,0.0828729177906923,0.0790661342561381,0.113889999473503,0.049030682423143,-0.102573954531658,0.285195474892031,-0.378514625799169,0.0950993975720126,-0.650419511907536,-0.535735143226181
"155","PATH",1.27324234493957,0.915774769797971,-0.286498677816793,0.0588876228737818,-0.0887809802594347,0.522454817764688,-0.0903263321088983,0.599973860960957,0.573024312910873,0.722656274581863,0.474801223069186,-0.736967497372697,1.35118887163808,-1.52963769114513,0.711881114346256,-0.478450782854696,-0.442637222976062
"156","PATH",1.08431873062028,1.15657414581139,-0.286498677816793,-0.204975205845116,-0.108547693219661,-0.206975122211291,-0.107963429279768,0.32035630912536,0.332297910043799,0.380225241979819,0.234930499745423,-0.150634098938888,0.68198204211333,-1.00456414614108,0.36494139576958,-0.582588536523202,-0.415030995710501
"157","PATH",1.04383509898043,1.20817401209998,-0.286498677816793,-0.257747258640336,-0.114245643160125,0.163528863794839,-0.0939433052748294,0.119261569712055,0.13846614916537,0.151937917350099,0.0610242860529638,0.0800543519928831,0.326650892098089,-0.641051580057481,0.133648280890878,-0.63714187111538,-0.418492956265396
"158","PATH",1.32722052045936,0.657775438355023,-0.286498677816793,-0.169793267372125,-0.0615872020302555,1.33293227412757,0.199033296501442,0.127879884291497,0.0853187081689752,0.18744919779034,0.0970048810588019,-0.496666775336546,0.522082926002082,-0.368417155494782,0.169627127634458,-0.505045917815934,-0.604010781929435
"159","PATH",-0.508037447213698,1.25977387838857,3.47379646852862,-0.187384616570516,-0.111511588105931,-0.079614310591463,-0.10236664345991,0.63348973273749,0.619919123720703,0.722656274581863,0.534768836436495,-0.640847295066427,1.1439123186045,-1.27719857070378,0.711881114346256,-0.596938479488959,-0.454236579978434
"160","PATH",-0.265135657374616,1.20817401209998,-0.286498677816793,0.410703872918046,-0.0876948398552413,0.0593248456774518,-0.0971459998654342,0.595185894052907,0.566771682724308,0.709973658118397,0.480797930435011,-0.746579422444314,1.29196707548516,-1.41856451813732,0.699031509702613,-0.504830815152402,-0.453614355637603
"161","PATH",-0.642982886013188,1.07057436866374,-0.286498677816793,0.322749976640309,0.0446807022816467,0.754019710024465,0.210289983435802,-0.117264228241003,-0.105386737616171,-0.0991781397425922,-0.14886257661624,0.205010675546767,0.0305415915354427,-0.267441361913213,-0.120774145475694,-0.672448048113794,-0.477665574062322
"162","PATH",-0.494542903333749,0.984574591516091,-0.286498677816793,-0.13461193050547,-0.109955800900878,0.25615476651253,-0.0898418687262791,0.344296169520654,0.344803057869473,0.418273068541486,0.252920837726522,-0.275590335984582,0.80042579431819,-1.07524698354064,0.4034901865712,-0.538029469919231,-0.428574811793848
"163","PATH",1.20576962553982,0.657775438355023,-0.286498677816793,0.569021424497324,-0.114720950259137,1.85395382357426,0.0747905905126468,0.0867032913171317,0.0665608738830081,0.129109184887127,0.055027551701686,-0.256366312824966,0.368106096105466,-0.358319503434112,0.110518969403008,-0.550619222070834,-0.550557074669429
"164","PATH",0.989856923460638,1.03617445780468,-0.286498677816793,-0.275338639502218,-0.104328805395695,0.163528863794839,-0.103100150833284,0.438140450193655,0.447971652905844,0.514661181951155,0.333877196728747,-0.265978410912965,0.89518072146254,-1.24690570539991,0.501147413156007,-0.548131377215753,-0.406925342131076
"165","PATH",0.868406028541097,1.1049742795228,-0.286498677816793,-0.222565731792732,-0.108420044529977,0.0940594628076379,-0.0949723295717936,0.295458932913599,0.313539906936648,0.362469556102234,0.195951551056673,-0.0737379197922343,0.711592833590452,-1.13583262327023,0.346951926139168,-0.516755112683576,-0.389298495438112
"166","PATH",-0.00873932365558597,1.17377410124092,-0.286498677816793,0.498658307475135,-0.0685331925357068,0.140372570472886,-0.0907510193479486,0.585609960236809,0.560519108811471,0.702364042582852,0.46580608106409,-0.708131289616892,1.29788920180078,-1.46905232404996,0.691321700657804,-0.482196296473178,-0.445735711660007
"167","PATH",0.773944221381454,1.08777432409327,3.47379646852862,0.551430360270355,-0.0845037122766632,-0.172240505081105,-0.106757450511901,0.293543668585237,0.304161046067392,0.362469556102234,0.198949931725038,-0.14102208735908,0.723437192821038,-1.08534472647945,0.346951926139168,-0.522177195405909,-0.405704748695706
"168","PATH",0.355613361103036,0.692175349214082,-0.286498677816793,0.0412965586468126,-0.0789577811154096,3.24334392740365,0.311639286895436,0.0752121965928606,0.0446766119563024,0.0910612670105308,0.0850112774289811,-0.342874590059619,0.172674008901803,0.0657784751837283,0.0745399838835596,-0.701101482427171,-0.754834358209342
"169","PATH",-0.170673850214974,1.2769738338181,-0.286498677816793,0.727339197721042,-0.0626658060992163,0.487720138111941,-0.0874379304924763,0.342380982757434,0.329171566813652,0.41573652242006,0.264914306429077,-0.400546659538466,0.794503561403228,-0.933881036107094,0.40092024251316,-0.558218812369882,-0.468655280806909
"170","PATH",0.166689746783751,1.01897450237515,-0.286498677816793,-0.0290667483563247,-0.0428539762864562,0.209841950619234,-0.0248470489101586,-0.0559782259629253,-0.0428603232030643,-0.0256188957682897,-0.103886839605305,0.166562542719345,0.16675188258618,-0.459295297015682,-0.0462463691546258,-0.604724624061225,-0.42370462218354
"171","PATH",-1.62808458924946,1.34577365553622,-0.286498677816793,0.252386416329242,-0.0928979436325569,0.545611173609202,-0.0874196575735029,0.429522135614214,0.397950498865868,0.529880184734919,0.336875604382565,-0.640847295066427,1.05507973097445,-1.1257350620877,0.516566799952511,-0.503097589150671,-0.471223952165908
"172","PATH",1.48915504701875,1.25977387838857,-0.286498677816793,-0.0818392761039145,-0.100841484668645,-0.079614310591463,-0.107712352226552,0.262900706228769,0.247887318114578,0.332031253761182,0.192953089431948,-0.352486601639427,0.699748580959207,-0.822807863099279,0.316112851865111,-0.567415309007209,-0.470832136158232
